n,scenario,run_id,method,pearson_r,fdr,sca
3,Highly Unequal,32,Shapley,0.981710,,0.916336
3,Highly Unequal,33,Equal,0.000000,0.000000,0.405418
3,Highly Unequal,33,Peer,0.999075,0.500000,0.769546
3,Highly Unequal,33,Instructor,0.927660,0.500000,0.894034
3,Highly Unequal,33,CATME,0.994318,0.500000,0.897042
3,Highly Unequal,33,Shapley,0.998442,0.500000,0.966832
3,Highly Unequal,34,Equal,0.000000,,0.835261
3,Highly Unequal,34,Peer,0.917424,,0.993833
3,Highly Unequal,34,Instructor,0.871361,,0.960292
3,Highly Unequal,34,CATME,0.988163,,0.924526
3,Highly Unequal,34,Shapley,0.984107,,0.939092
3,Highly Unequal,35,Equal,0.000000,0.000000,0.762911
3,Highly Unequal,35,Peer,0.827070,0.000000,0.939729
3,Highly Unequal,35,Instructor,0.996494,1.000000,0.951879
3,Highly Unequal,35,CATME,0.999724,1.000000,0.918297
3,Highly Unequal,35,Shapley,0.980518,1.000000,0.926235
3,Highly Unequal,36,Equal,0.000000,,0.899012
3,Highly Unequal,36,Peer,0.986881,,0.995714
3,Highly Unequal,36,Instructor,0.842318,,0.841383
3,Highly Unequal,36,CATME,0.834533,,0.992246
3,Highly Unequal,36,Shapley,0.999780,,0.942117
3,Highly Unequal,37,Equal,0.000000,,0.569878
3,Highly Unequal,37,Peer,0.983611,,0.835978
3,Highly Unequal,37,Instructor,0.901207,,0.934875
3,Highly Unequal,37,CATME,0.946337,,0.899331
3,Highly Unequal,37,Shapley,0.974958,,0.990536
3,Highly Unequal,38,Equal,0.000000,0.000000,0.379740
3,Highly Unequal,38,Peer,0.998567,0.000000,0.953594
3,Highly Unequal,38,Instructor,0.991905,0.500000,0.794047
3,Highly Unequal,38,CATME,0.986620,0.500000,0.640502
3,Highly Unequal,38,Shapley,0.998567,0.000000,0.953594
3,Highly Unequal,39,Equal,0.000000,0.000000,0.648173
3,Highly Unequal,39,Peer,0.788438,1.000000,0.940912
3,Highly Unequal,39,Instructor,0.967067,0.000000,0.821016
3,Highly Unequal,39,CATME,0.999999,1.000000,0.876741
3,Highly Unequal,39,Shapley,0.999947,1.000000,0.872452
3,Highly Unequal,40,Equal,0.000000,0.000000,0.657665
3,Highly Unequal,40,Peer,0.998452,1.000000,0.990999
3,Highly Unequal,40,Instructor,0.998452,1.000000,0.990999
3,Highly Unequal,40,CATME,0.999539,1.000000,0.872840
3,Highly Unequal,40,Shapley,0.998452,1.000000,0.990999
3,Highly Unequal,41,Equal,0.000000,,0.659563
3,Highly Unequal,41,Peer,0.988770,,0.992896
3,Highly Unequal,41,Instructor,0.991553,,0.951749
3,Highly Unequal,41,CATME,0.997655,,0.909437
3,Highly Unequal,41,Shapley,0.988770,,0.992896
3,Highly Unequal,42,Equal,0.000000,,0.653111
3,Highly Unequal,42,Peer,0.919243,,0.988149
3,Highly Unequal,42,Instructor,0.989189,,0.910839
3,Highly Unequal,42,CATME,0.971133,,0.916993
3,Highly Unequal,42,Shapley,0.941540,,0.999914
3,Highly Unequal,43,Equal,0.000000,0.000000,0.766721
3,Highly Unequal,43,Peer,0.943365,1.000000,0.944463
3,Highly Unequal,43,Instructor,0.845935,1.000000,0.793161
3,Highly Unequal,43,CATME,0.997224,1.000000,0.973189
3,Highly Unequal,43,Shapley,0.998438,1.000000,0.899945
3,Highly Unequal,44,Equal,0.000000,0.000000,0.793770
3,Highly Unequal,44,Peer,0.999997,1.000000,0.956493
3,Highly Unequal,44,Instructor,0.997410,1.000000,0.914382
3,Highly Unequal,44,CATME,0.995311,1.000000,0.962327
3,Highly Unequal,44,Shapley,0.974053,1.000000,0.927992
3,Highly Unequal,45,Equal,0.000000,0.000000,0.530712
3,Highly Unequal,45,Peer,0.993486,0.000000,0.991919
3,Highly Unequal,45,Instructor,0.996285,0.000000,0.734738
3,Highly Unequal,45,CATME,0.937287,0.000000,0.933128
3,Highly Unequal,45,Shapley,0.968261,0.000000,0.956547
3,Highly Unequal,46,Equal,0.000000,0.000000,0.647440
3,Highly Unequal,46,Peer,0.999594,1.000000,0.763158
3,Highly Unequal,46,Instructor,0.992324,1.000000,0.987194
3,Highly Unequal,46,CATME,0.952610,1.000000,0.998575
3,Highly Unequal,46,Shapley,0.950192,1.000000,0.978878
3,Highly Unequal,47,Equal,0.000000,0.000000,0.563412
3,Highly Unequal,47,Peer,-0.043719,0.333333,0.839454
3,Highly Unequal,47,Instructor,0.967349,0.333333,0.699603
3,Highly Unequal,47,CATME,0.993013,0.333333,0.999631
3,Highly Unequal,47,Shapley,0.950346,0.333333,0.955384
3,Highly Unequal,48,Equal,0.000000,0.000000,0.529974
3,Highly Unequal,48,Peer,0.801591,0.500000,0.945419
3,Highly Unequal,48,Instructor,0.877188,0.500000,0.838187
3,Highly Unequal,48,CATME,0.910797,0.500000,0.855591
3,Highly Unequal,48,Shapley,0.999962,0.500000,0.855071
3,Highly Unequal,49,Equal,0.000000,0.000000,0.833404
3,Highly Unequal,49,Peer,0.785446,1.000000,0.999494
3,Highly Unequal,49,Instructor,0.980383,1.000000,0.519507
3,Highly Unequal,49,CATME,0.998643,1.000000,0.955255
3,Highly Unequal,49,Shapley,0.993861,1.000000,0.948353
3,Highly Unequal,50,Equal,0.000000,0.000000,0.746388
3,Highly Unequal,50,Peer,0.993319,1.000000,0.988612
3,Highly Unequal,50,Instructor,0.993319,1.000000,0.957952
3,Highly Unequal,50,CATME,0.993319,1.000000,0.920279
3,Highly Unequal,50,Shapley,0.993319,1.000000,0.920279
3,Highly Unequal,51,Equal,0.000000,,0.669441
3,Highly Unequal,51,Peer,0.870830,,0.852312
3,Highly Unequal,51,Instructor,0.889315,,0.814257
3,Highly Unequal,51,CATME,0.991312,,0.878954
3,Highly Unequal,51,Shapley,0.944707,,0.986894
3,Highly Unequal,52,Equal,0.000000,0.000000,0.346387
3,Highly Unequal,52,Peer,0.939410,0.000000,0.843769
3,Highly Unequal,52,Instructor,0.999963,0.000000,0.986946
3,Highly Unequal,52,CATME,0.942767,0.000000,0.847096
3,Highly Unequal,52,Shapley,0.999963,0.000000,0.986946
3,Highly Unequal,53,Equal,0.000000,0.000000,0.602552
3,Highly Unequal,53,Peer,0.991996,0.000000,0.975599
3,Highly Unequal,53,Instructor,0.877981,0.000000,0.742525
3,Highly Unequal,53,CATME,0.976787,1.000000,0.895674
3,Highly Unequal,53,Shapley,0.991035,0.000000,0.880237
3,Highly Unequal,54,Equal,0.000000,0.000000,0.800894
3,Highly Unequal,54,Peer,0.925601,1.000000,0.933847
3,Highly Unequal,54,Instructor,0.400777,0.000000,0.773677
3,Highly Unequal,54,CATME,0.605090,1.000000,0.940694
3,Highly Unequal,54,Shapley,0.988836,1.000000,0.907756
3,Highly Unequal,55,Equal,0.000000,0.000000,0.638046
3,Highly Unequal,55,Peer,0.977183,1.000000,0.998150
3,Highly Unequal,55,Instructor,0.935205,1.000000,0.918273
3,Highly Unequal,55,CATME,0.938599,1.000000,0.971379
3,Highly Unequal,55,Shapley,0.938599,1.000000,0.971379
3,Highly Unequal,56,Equal,0.000000,,0.815468
3,Highly Unequal,56,Peer,0.911353,,0.953205
3,Highly Unequal,56,Instructor,0.993959,,0.962444
3,Highly Unequal,56,CATME,0.978580,,0.930538
3,Highly Unequal,56,Shapley,0.996483,,0.948344
3,Highly Unequal,57,Equal,0.000000,0.000000,0.632803
3,Highly Unequal,57,Peer,0.937935,1.000000,0.936659
3,Highly Unequal,57,Instructor,0.906857,1.000000,0.951894
3,Highly Unequal,57,CATME,0.964667,1.000000,0.929927
3,Highly Unequal,57,Shapley,0.936951,1.000000,0.981185
3,Highly Unequal,58,Equal,0.000000,0.000000,0.604987
3,Highly Unequal,58,Peer,0.913971,0.000000,0.943922
3,Highly Unequal,58,Instructor,-0.582415,0.000000,0.728346
3,Highly Unequal,58,CATME,0.990704,0.000000,0.807195
3,Highly Unequal,58,Shapley,0.994431,0.500000,0.845452
3,Highly Unequal,59,Equal,0.000000,0.000000,0.643987
3,Highly Unequal,59,Peer,0.977082,1.000000,0.906728
3,Highly Unequal,59,Instructor,0.898983,1.000000,0.975819
3,Highly Unequal,59,CATME,0.977082,1.000000,0.962465
3,Highly Unequal,59,Shapley,0.977082,1.000000,0.977320
3,Highly Unequal,60,Equal,0.000000,0.000000,0.877656
3,Highly Unequal,60,Peer,-0.958838,0.000000,0.896850
3,Highly Unequal,60,Instructor,0.011223,1.000000,0.869950
3,Highly Unequal,60,CATME,0.563130,1.000000,0.940718
3,Highly Unequal,60,Shapley,0.994427,0.000000,0.947348
3,Highly Unequal,61,Equal,0.000000,0.000000,0.669188
3,Highly Unequal,61,Peer,0.998283,0.500000,0.997479
3,Highly Unequal,61,Instructor,0.980311,0.500000,0.970084
3,Highly Unequal,61,CATME,0.998283,0.500000,0.997479
3,Highly Unequal,61,Shapley,0.998283,0.500000,0.997479
3,Highly Unequal,62,Equal,0.000000,,0.793570
3,Highly Unequal,62,Peer,0.992302,,0.944284
3,Highly Unequal,62,Instructor,0.936861,,0.927287
3,Highly Unequal,62,CATME,0.878443,,0.981063
3,Highly Unequal,62,Shapley,0.981206,,0.934373
3,Highly Unequal,63,Equal,0.000000,,0.791323
3,Highly Unequal,63,Peer,0.903094,,0.972278
3,Highly Unequal,63,Instructor,0.622185,,0.861176
3,Highly Unequal,63,CATME,0.999189,,0.976444
3,Highly Unequal,63,Shapley,0.998627,,0.946115
3,Highly Unequal,64,Equal,0.000000,0.000000,0.670305
3,Highly Unequal,64,Peer,0.824785,0.333333,0.963570
3,Highly Unequal,64,Instructor,0.000000,0.000000,0.670305
3,Highly Unequal,64,CATME,0.998505,0.333333,0.701616
3,Highly Unequal,64,Shapley,0.947442,0.333333,0.975778
3,Highly Unequal,65,Equal,0.000000,0.000000,0.580068
3,Highly Unequal,65,Peer,0.999979,1.000000,0.964712
3,Highly Unequal,65,Instructor,0.997783,1.000000,0.837266
3,Highly Unequal,65,CATME,0.874900,1.000000,0.874019
3,Highly Unequal,65,Shapley,0.941213,1.000000,0.955113
3,Highly Unequal,66,Equal,0.000000,0.000000,0.673079
3,Highly Unequal,66,Peer,0.605183,0.500000,0.840994
3,Highly Unequal,66,Instructor,0.907648,0.500000,0.999575
3,Highly Unequal,66,CATME,0.877496,0.500000,0.879014
3,Highly Unequal,66,Shapley,0.948911,0.500000,0.969027
3,Highly Unequal,67,Equal,0.000000,0.000000,0.544993
3,Highly Unequal,67,Peer,0.996320,0.500000,0.857715
3,Highly Unequal,67,Instructor,0.576378,0.500000,0.878818
3,Highly Unequal,67,CATME,0.991939,0.500000,0.768713
3,Highly Unequal,67,Shapley,0.999231,0.500000,0.869018
3,Highly Unequal,68,Equal,0.000000,,0.799588
3,Highly Unequal,68,Peer,0.850997,,0.979427
3,Highly Unequal,68,Instructor,-0.150834,,0.842426
3,Highly Unequal,68,CATME,0.978560,,0.984178
3,Highly Unequal,68,Shapley,0.974211,,0.926264
3,Highly Unequal,69,Equal,0.000000,0.000000,0.527585
3,Highly Unequal,69,Peer,0.552001,1.000000,0.882947
3,Highly Unequal,69,Instructor,0.793778,0.000000,0.929124
3,Highly Unequal,69,CATME,0.996453,0.000000,0.891444
3,Highly Unequal,69,Shapley,0.999987,0.000000,0.839748
3,Highly Unequal,70,Equal,0.000000,0.000000,0.628127
3,Highly Unequal,70,Peer,0.961089,0.500000,0.934366
3,Highly Unequal,70,Instructor,0.994984,0.500000,0.921697
3,Highly Unequal,70,CATME,0.986280,0.500000,0.927905
3,Highly Unequal,70,Shapley,0.976598,0.500000,0.918084
3,Highly Unequal,71,Equal,0.000000,0.000000,0.422111
3,Highly Unequal,71,Peer,0.970008,0.000000,0.824606
3,Highly Unequal,71,Instructor,0.994027,1.000000,0.837997
3,Highly Unequal,71,CATME,0.955259,0.000000,0.889105
3,Highly Unequal,71,Shapley,0.999814,0.000000,0.911222
3,Highly Unequal,72,Equal,0.000000,0.000000,0.742409
3,Highly Unequal,72,Peer,0.948045,0.500000,0.916480
3,Highly Unequal,72,Instructor,0.950314,0.500000,0.928627
3,Highly Unequal,72,CATME,0.998839,0.500000,0.915727
3,Highly Unequal,72,Shapley,0.961401,0.500000,0.911261
3,Highly Unequal,73,Equal,0.000000,,0.574274
3,Highly Unequal,73,Peer,0.991690,,0.997018
3,Highly Unequal,73,Instructor,0.798386,,0.941115
3,Highly Unequal,73,CATME,0.981231,,0.952134
3,Highly Unequal,73,Shapley,0.987465,,0.941075
3,Highly Unequal,74,Equal,0.000000,0.000000,0.648955
3,Highly Unequal,74,Peer,0.971159,0.500000,0.974104
3,Highly Unequal,74,Instructor,0.976429,0.500000,0.969383
3,Highly Unequal,74,CATME,0.894456,0.500000,0.856205
3,Highly Unequal,74,Shapley,0.944829,0.500000,0.992579
3,Highly Unequal,75,Equal,0.000000,,0.817536
3,Highly Unequal,75,Peer,0.881481,,0.959009
